dir,entry_idx,exit_idx,entry,exit,pnl,balance
LONG,73047,73048,96336.61,96529.28322,6.0725208627540664e-05,0.0040915179093883305
SHORT,73073,73074,96191.64,95999.25672,6.141368381991653e-05,0.004132474003661305
SHORT,73123,73124,95851.78,95660.07644,6.202843479495381e-05,0.004173840068437953
SHORT,73170,73172,96200.0,96007.6,6.264933942725116e-05,0.004215620207523014
LONG,73191,73192,96007.41,96199.42482,6.319214691076852e-05,0.004257734253396168
SHORT,73269,73272,97558.59,97695.172026,-8.092675495430257e-05,0.0041555188271748845
SHORT,73282,73284,97847.3,97651.6054,6.237433759589609e-05,0.004197115570634906
LONG,73320,73321,98215.71,98078.20800600002,-7.971581603306496e-05,0.0040964141767486665
LONG,73356,73358,97300.75,97164.52895,-7.780319445898441e-05,0.0039981289114059395
SHORT,73391,73401,97339.62,97475.895468,-7.599243621909561e-05,0.0039021458306298146
LONG,73441,73442,97467.65,97662.58529999999,5.8493166001139874e-05,0.003941128267477805
SHORT,73470,73473,97634.51,97771.19831400001,-7.490902497995616e-05,0.00384651360116046
LONG,73495,73496,97771.44,97966.98288,5.765923888139279e-05,0.0038849402720360507
SHORT,73538,73556,98199.67,98003.27066,5.8312953483262526e-05,0.0039238285241591335
LONG,73584,73585,98151.51,98014.097886,-7.452527515935104e-05,0.0038296841063789866
LONG,73693,73695,95440.76,95631.64151999999,5.7406964754619155e-05,0.0038679426506017106
SHORT,73718,73720,95730.76,95864.783064,-7.351798595999001e-05,0.0037750849513887123
LONG,73732,73734,95832.14,96023.80428,5.658852342131571e-05,0.0038127980500530846
SHORT,73758,73761,96022.49,95830.44502,5.7230098731299184e-05,0.0038509641585341182
LONG,73791,73815,95773.58,95965.12716,5.772595273642719e-05,0.003889435290477875
SHORT,73882,73883,96147.1,95954.8058,5.838042371007448e-05,0.00392836853773556
LONG,73891,73892,94891.3,94758.45218000001,-7.461150363720958e-05,0.0038341151914096728
SHORT,73959,73960,96554.37,96689.546118,-7.287502744312486e-05,0.0037420695880094994
LONG,73966,73968,97217.39,97081.285654,-7.107312768506166e-05,0.0036522861123843902
LONG,74128,74154,96206.84,96072.150424,-6.936787013251284e-05,0.0035646568116899555
LONG,74229,74230,95938.0,95803.68680000001,-6.770352682442347e-05,0.0034791300008070822
LONG,74241,74242,95662.03,95853.35406,5.21521587120978e-05,0.003513886509515145
LONG,74260,74261,96196.71,96062.03460600002,-6.673924647521777e-05,0.003429577830492351
SHORT,74335,74349,96675.13,96810.47518200001,-6.518598582416974e-05,0.0033472439555157197
LONG,74389,74393,96806.52,97000.13304,5.017518689317944e-05,0.00338068292263132
SHORT,74540,74541,98037.13,98174.381982,-6.425664031045405e-05,0.0032995228677077095
SHORT,74636,74652,97667.49,97472.15502,4.95258382442926e-05,0.0033325510916134633
LONG,74670,74673,97625.51,97488.834286,-6.329514288301358e-05,0.0032525931932723823
SHORT,74766,74774,97562.0,97698.5868,-6.18220388245297e-05,0.0031745081884814908
LONG,74820,74858,97540.8,97735.88160000001,4.7585877745339166e-05,0.0032062215252844227
LONG,74881,74914,97608.9,97472.24754,-6.089576542972623e-05,0.0031292946522282743
LONG,74951,74963,97600.0,97463.36,-5.9434693329771444e-05,0.0030542134856373616
LONG,75067,75098,96995.55,96859.75623000001,-5.800867673270704e-05,0.0029809337414764677
SHORT,75132,75138,96909.55,97045.22337,-5.665860762424447e-05,0.0029093704651448407
SHORT,75204,75207,96228.97,96036.51206000001,4.366965068182193e-05,0.0029384932635009384
SHORT,75258,75260,96147.46,95955.16508,4.410678388514916e-05,0.0029679075810685827
SHORT,75298,75301,96105.55,96240.09777000001,-5.641101939337199e-05,0.0028966570237698675
SHORT,75308,75312,96006.69,96141.09936600001,-5.505676005079603e-05,0.0028271169786002223
LONG,75316,75323,96316.01,96508.64202,4.237848350921867e-05,0.00285535987721644
SHORT,75357,75358,96123.9,95931.6522,4.285895175701799e-05,0.002883942029587376
LONG,75473,75479,96096.42,96288.61284,4.323029102351577e-05,0.0029127526104629547
SHORT,75516,75519,96070.81,95878.66838,4.3720416683047395e-05,0.0029419092640936874
LONG,75547,75550,95600.0,95466.16,-5.5875682652930335e-05,0.002871324035120289
LONG,75570,75576,95628.58,95819.83716,4.304114728645125e-05,0.0029000085622311387
SHORT,75635,75636,95699.54,95508.14091999999,4.352912851909027e-05,0.0029290376479390733
LONG,75708,75709,94196.77,94385.16354000001,4.390627434260813e-05,0.0029582987340419863
SHORT,75795,75800,95632.0,95440.736,4.440406399796885e-05,0.0029879113043697453
SHORT,75901,75907,96278.47,96413.259858,-5.679123016215691e-05,0.0029161805176857397
LONG,75920,75921,96436.89,96301.878354,-5.538701657240495e-05,0.002846212598524906
SHORT,75936,75937,95943.74,96078.06123600001,-5.40979628601639e-05,0.0027778835726721177
LONG,75941,75943,96315.74,96180.897964,-5.276034269576206e-05,0.002711233812112995
LONG,76229,76231,97655.99,97851.30198,4.06413948435734e-05,0.002738319037896003
SHORT,76414,76431,98264.09,98401.659726,-5.2047229953289766e-05,0.0026725802127532334
SHORT,76648,76658,96295.9,96430.71426000001,-5.079773210380453e-05,0.0026084195795856627
SHORT,76690,76706,96458.8,96265.8824,3.9152377889580976e-05,0.002634529859577315
LONG,76721,76748,96396.0,96588.792,3.949160259506431e-05,0.002660848812874493
LONG,76800,76801,96592.01,96785.19402,3.9886123704988816e-05,0.0026874306925151093
LONG,76938,76944,96528.26,96393.120436,-5.104237114293873e-05,0.002622951167909595
LONG,77063,77071,95930.38,95796.077468,-4.981771153210735e-05,0.00256001870053794
LONG,77112,77115,95656.78,95848.09356,3.83746803210624e-05,0.0025855932873563125
SHORT,77135,77164,95728.0,95536.544,3.880975524321976e-05,0.002611475076162751
LONG,77171,77172,95888.25,96080.0265,3.9146011391681605e-05,0.002637563712173619
SHORT,77204,77205,96023.12,95831.07376,3.9589831319724935e-05,0.002663965724932476
LONG,77253,77265,95698.12,95889.51624,3.9932846216738334e-05,0.002690578742524552
SHORT,77285,77292,95532.4,95666.14536,-5.1139830159164386e-05,0.002625986018652765
LONG,77346,77349,95960.74,95826.394964,-4.987535245227164e-05,0.0025629807361072293
SHORT,77353,77354,95662.6,95471.2748,3.8470340848971276e-05,0.0025886361732756643
LONG,77394,77397,94949.85,95139.7497,3.8803656237400705e-05,0.0026144966486466867
SHORT,77402,77403,94719.15,94851.75681,-4.96937378008309e-05,0.0025517304276026225
LONG,77429,77430,94250.02,94438.52004,3.825043910976303e-05,0.0025772222145743723
LONG,77490,77491,91793.48,91977.06696,3.8632560996469994e-05,0.0026029686644979703
SHORT,77514,77515,92075.48,92204.385672,-4.9474625406115195e-05,0.002540479195769365
SHORT,77523,77524,92076.92,92205.827688,-4.828688807399015e-05,0.0024794899117165283
LONG,77614,77615,89044.9,89222.9898,3.71675537766312e-05,0.002504260015934577
SHORT,77636,77637,88876.89,89001.31764600001,-4.759847012287161e-05,0.0024441402457320324
LONG,77675,77676,87606.13,87483.48141800001,-4.642155568718692e-05,0.0023854979888161855
SHORT,77693,77694,87244.12,87069.63175999999,3.5806324812132597e-05,0.002409376823684237
SHORT,77701,77702,87229.02,87054.56196,3.6164746123499764e-05,0.0024334946856893157
LONG,77711,77712,87672.0,87847.344,3.64780853384821e-05,0.002457805297599351
SHORT,77763,77764,88489.43,88312.45113999999,3.6891657516967064e-05,0.0024824079286283212
LONG,77784,77785,88705.66,88581.472076,-4.714837378843715e-05,0.0024228475151967426
LONG,77844,77846,88920.18,89098.02036,3.6318484252799705e-05,0.0024470517618735586
LONG,77944,77945,88153.99,88030.574414,-4.6476854113265276e-05,0.0023883396489509257
SHORT,77956,77957,86586.03,86707.250442,-4.53951717076117e-05,0.0023310027789985592
LONG,78026,78027,85254.0,85134.6444,-4.427273578151836e-05,0.002275075029322048
SHORT,78082,78083,84631.39,84462.12722,3.414887619012516e-05,0.002297848530365563
SHORT,78150,78151,85976.71,86097.077394,-4.3675207016658466e-05,0.0022426840806970766
SHORT,78196,78197,86292.72,86413.529808,-4.2626696321810746e-05,0.0021888439639717806
LONG,78274,78275,84874.67,84755.845462,-4.1572713407716224e-05,0.0021363270307442053
SHORT,78348,78349,84258.65,84376.61211,-4.0605167873357056e-05,0.002085040227717127
LONG,78451,78452,80622.29,80509.418794,-3.96011690450304e-05,0.0020350138575335112
SHORT,78595,78597,84207.55,84325.44057,-3.867950839014022e-05,0.0019861592798557036
SHORT,78608,78609,84014.24,84131.85993600001,-3.775092943221802e-05,0.001938477554024207
LONG,78622,78623,84505.35,84387.04251000001,-3.681750418357992e-05,0.001891967662070506
LONG,78778,78782,84773.61,84654.926946,-3.593414180570372e-05,0.0018465736819544497
LONG,78803,78805,84695.21,84864.60042,2.768013949249635e-05,0.0018650209530371737
SHORT,78845,78846,85086.55,85205.67117,-3.544845325437724e-05,0.0018202473950176107
SHORT,78907,78910,85879.99,86000.221986,-3.459744223709949e-05,0.0017765487158054232
SHORT,78918,78919,85966.88,86087.23363200002,-3.376686144131637e-05,0.0017338991107850796
SHORT,78944,78947,85783.69,85612.12262000001,2.602582565288266e-05,0.001751255440884037
SHORT,79011,79013,85766.01,85886.082414,-3.3286112164884795e-05,0.001709213051514732
SHORT,79061,79066,85862.0,85982.2068,-3.248701247014049e-05,0.001668179973787018
LONG,79258,79261,92860.43,93046.15086,2.5006017807067626e-05,0.0016848450917251504
SHORT,79378,79379,91110.56,90928.33888,2.5289524826794872e-05,0.0017017103910933196
LONG,79456,79457,86398.38,86277.42226800001,-3.23205854580345e-05,0.0016608812536798186
SHORT,79490,79491,86157.22,86277.840108,-3.1568369988692854e-05,0.0016210084774227265
LONG,79555,79557,84195.38,84077.506468,-3.078781401168942e-05,0.0015821156210239235
SHORT,79571,79572,83730.81,83848.033134,-3.0071271608801684e-05,0.0015441337713100022
LONG,79618,79620,84000.0,83882.40000000001,-2.9327732718489268e-05,0.0015070853697349632
SHORT,79635,79636,83650.57,83483.26886000001,2.2621351399721064e-05,0.0015221712942860093
SHORT,79671,79672,82769.7,82604.1606,2.2847791127231935e-05,0.0015374082289418111
LONG,79692,79693,83555.5,83722.611,2.3045749351838566e-05,0.0015527669371489406
SHORT,79753,79757,87589.06,87711.684684,-2.9513441174391588e-05,0.0015154896612888044
SHORT,79765,79766,87503.18,87625.684452,-2.880491199211775e-05,0.0014791073009902426
LONG,79797,79798,87499.73,87674.72946,2.2171818441844812e-05,0.0014938835829271361
SHORT,80047,80049,90177.72,90303.968808,-2.8394245260696724e-05,0.0014580199197518039
LONG,80086,80087,91847.37,91718.783682,-2.769217233584625e-05,0.0014230376478171986
SHORT,80146,80147,91888.66,92017.30412400002,-2.7047676572063524e-05,0.0013888747830060491
LONG,80191,80192,91482.3,91354.22478,-2.637889875363371e-05,0.0013555515103373852
SHORT,80212,80215,90826.77,90645.11646,2.034682817016405e-05,0.0013691205809558623
SHORT,80263,80264,90356.91,90176.19618,2.055049992014817e-05,0.001382825477971231
LONG,80409,80410,87698.81,87576.031666,-2.6264004303107964e-05,0.001349647346278267
SHORT,80433,80434,87879.29,88002.321006,-2.5652747110711747e-05,0.0013172463624361638
SHORT,80506,80507,88759.99,88884.25398600001,-2.5036901610824962e-05,0.0012856232290131579
LONG,80511,80512,89448.65,89323.42189,-2.4417841988646387e-05,0.0012547772708794457
SHORT,80528,80529,89113.84,89238.599376,-2.384955158760588e-05,0.0012246538329374426
SHORT,80541,80542,88520.39,88644.31854600001,-2.3276995402643367e-05,0.001195253568370112
LONG,80567,80568,88544.39,88420.42785400001,-2.2701451024052285e-05,0.0011665758495042092
LONG,80635,80637,86585.89,86759.06178,1.7486971984068666e-05,0.0011782299422407568
SHORT,80655,80656,86292.48,86119.89503999999,1.7685231433034772e-05,0.0011900240239625878
LONG,80695,80704,86333.3,86212.43338,-2.2602126287121522e-05,0.0011614717775556534
SHORT,80732,80734,86425.49,86252.63902,1.7433691381110746e-05,0.0011730981100489858
SHORT,80760,80761,85943.29,86063.610606,-2.2297075777702222e-05,0.0011449355437210386
LONG,80791,80792,86225.06,86397.51011999999,1.716258380037758e-05,0.0011563734498028111
SHORT,81186,81187,82041.61,82156.468254,-2.1979190160402894e-05,0.0011286123923933942
SHORT,81286,81287,82169.15,82284.18681,-2.145153574222194e-05,0.0011015177946892053
LONG,81302,81303,82459.99,82344.546014,-2.092112747453186e-05,0.0010750890782412273
LONG,81526,81527,78810.0,78967.62,1.6115585282835364e-05,0.0010858292181328566
SHORT,81651,81652,81336.51,81450.381114,-2.0638355949052366e-05,0.0010597617160931399
SHORT,81748,81749,82855.56,82689.84887999999,1.590702335855895e-05,0.001070369930871233
LONG,81885,81886,81899.37,82063.16874,1.604484526375957e-05,0.0010810629264806364
SHORT,81906,81907,82268.14,82383.315396,-2.0547763043618245e-05,0.001055109848804615
SHORT,81919,81920,82145.24,82260.24333600001,-2.0054472896230456e-05,0.0010297798266643615
SHORT,81960,81961,82686.26,82802.020764,-1.9573025165410273e-05,0.0010050579023656294
LONG,81988,81989,82058.18,81943.29854799999,-1.9089064739630577e-05,0.0009809435481141705
LONG,82013,82014,82583.94,82468.322484,-1.8631060809332252e-05,0.0009574077695642674
SHORT,82093,82094,83377.5,83494.22850000001,-1.819744947610941e-05,0.0009344232812403367
LONG,82165,82166,83295.54,83178.926244,-1.7747501380596767e-05,0.0009120036634535382
LONG,82170,82171,83433.92,83317.112512,-1.7321685579972098e-05,0.0008901219595562985
LONG,82339,82340,80530.54,80691.60108,1.3342928173748859e-05,0.0008990142779322658
SHORT,82370,82371,80855.49,80968.687686,-1.708756438065852e-05,0.0008774316421619459
SHORT,82426,82436,81952.26,82066.993164,-1.6677343222572616e-05,0.0008563671407285636
SHORT,82447,82448,81959.7,81795.7806,1.2854070782335623e-05,0.0008649393758072563
SHORT,82541,82542,82985.67,82819.69866,1.2982740030867303e-05,0.0008735974189590874
LONG,82550,82551,84117.73,84285.96545999999,1.3095225310196331e-05,0.0008823246571744883
SHORT,82578,82579,84386.86,84218.08628,1.32436931041888e-05,0.0008911567269928047
SHORT,82612,82613,84001.99,83833.98602000001,1.3376262472161364e-05,0.000900077205830002
LONG,82637,82646,84381.49,84263.35591400001,-1.709516637032826e-05,0.0008784816534305237
LONG,82665,82670,84222.01,84390.45401999999,1.3168439984923068e-05,0.0008872576851482942
SHORT,82687,82688,84250.59,84368.540826,-1.6864106821613654e-05,0.0008659572899009392
SHORT,82708,82711,84308.01,84426.041214,-1.6459250209147397e-05,0.0008451682532422871
SHORT,82717,82728,84391.94,84223.15612,1.2685975481167e-05,0.0008536283874572427
LONG,82775,82779,83958.88,83841.337568,-1.6212963962975614e-05,0.0008331472815569809
SHORT,82880,82884,84263.2,84094.6736,1.2505540696170528e-05,0.0008414870858453665
LONG,82898,82910,84449.99,84331.76001400001,-1.598236422146017e-05,0.0008212972861946795
LONG,83103,83104,83013.19,82896.97153400001,-1.5598899356694676e-05,0.0008015919004070114
SHORT,83112,83113,82596.09,82711.724526,-1.5235857251036933e-05,0.0007823480836539393
SHORT,83343,83344,83547.16,83664.12602400001,-1.4870090026011217e-05,0.0007635662532096585
SHORT,83356,83365,83399.99,83233.19002000001,1.146112946067662e-05,0.0007712095514042867
LONG,83411,83412,83035.95,82919.69967,-1.4647583009821183e-05,0.0007527059206374441
LONG,83417,83418,83518.91,83401.98352600001,-1.4296143550666308e-05,0.0007346462474835906
SHORT,83434,83435,83299.36,83415.97910400001,-1.396342122592168e-05,0.0007170095950202511
SHORT,83478,83479,84126.73,83958.47653999999,1.0762314021254583e-05,0.0007241868610664044
SHORT,83640,83643,82840.5,82674.819,1.0870044784606456e-05,0.0007314359715456788
LONG,83708,83709,82145.35,82030.34651,-1.3892163407567322e-05,0.000713886628280383
SHORT,83713,83714,81650.42,81764.730588,-1.3568843143725901e-05,0.0006967483519952552
LONG,83748,83749,81889.38,81774.73486800001,-1.3233341449445077e-05,0.0006800312687858339
SHORT,83782,83784,81992.15,82106.93901,-1.2925354325812982e-05,0.0006637057581160917
SHORT,83896,83897,83180.41,83296.86257400001,-1.2615055344513346e-05,0.0006477721739809979
SHORT,84021,84022,83983.5,84101.0769,-1.2312205710856832e-05,0.000632221107400236
SHORT,84107,84108,86214.52,86042.09096,9.489638822077741e-06,0.0006385496406853126
LONG,84169,84175,85867.93,85747.71489799999,-1.2127973325536286e-05,0.0006232289191563498
LONG,84198,84201,85934.02,86105.88804,9.34220149815377e-06,0.0006294549760587217
LONG,84237,84240,85508.9,85389.18754,-1.1955238360282948e-05,0.0006143524628181451
LONG,84245,84246,85500.81,85381.108866,-1.166839632630522e-05,0.0005996123041777491
LONG,84263,84264,85500.0,85671.0,8.988188439624459e-06,0.0006056024310964848
LONG,84317,84318,84164.59,84046.759574,-1.1502206973815568e-05,0.0005910722119671869
LONG,84334,84335,84408.81,84290.637666,-1.1226234521892961e-05,0.000576890616385458
LONG,84383,84384,84300.0,84181.98000000001,-1.0956883477008287e-05,0.0005630492798265225
SHORT,84424,84426,84327.73,84445.788822,-1.0701877661663135e-05,0.0005495321557657266
SHORT,84519,84529,84053.67,84171.345138,-1.0444957684639558e-05,0.0005363395373022584
LONG,84558,84559,84084.49,83966.771714,-1.0186696831981984e-05,0.0005234711427837651
SHORT,84615,84616,84054.0,84171.6756,-9.949616010891167e-06,0.0005109041710589552
SHORT,84621,84622,83873.63,83991.05308200001,-9.710755579318075e-06,0.0004986388946243423
SHORT,84656,84685,84163.49,84281.31888600001,-9.47762947012505e-06,0.0004866680706810955
LONG,84784,84788,84348.2,84516.8964,7.295154379509663e-06,0.0004915298847071997
SHORT,84807,84832,84311.48,84142.85704,7.377863569454678e-06,0.0004964500988531185
LONG,84869,84891,84139.66,84307.93932,7.441786981808331e-06,0.0005014096353406612
SHORT,84903,84922,84234.81,84066.34038,7.5261586264635325e-06,0.0005064287457904215
LONG,84941,84948,84065.39,83947.698454,-9.618601168797585e-06,0.0004942780008926718
LONG,85029,85063,84183.72,84352.08744,7.409227233381256e-06,0.0004992158381215897
SHORT,85083,85088,84314.36,84432.400104,-9.488595435177038e-06,0.00048723116349580476
SHORT,85118,85119,84647.91,84766.41707400001,-9.260802724565237e-06,0.0004755342049537605
SHORT,85140,85141,84899.77,85018.62967800001,-9.038478633556573e-06,0.00046411805529543513
SHORT,85173,85190,84951.38,85070.31193200001,-8.821491877000708e-06,0.00045297597314195725
LONG,85283,85285,85936.45,86108.3229,6.7901098373980526e-06,0.0004575012031136455
SHORT,85339,85341,86776.89,86898.37764600001,-8.695725367581518e-06,0.00044651797173049577
SHORT,85369,85370,87213.6,87335.69904,-8.486967088681583e-06,0.0004357984147831617
SHORT,85399,85404,87404.6,87229.7908,6.541334205895423e-06,0.0004401607569151413
SHORT,85436,85437,88046.26,88169.524764,-8.366135506686432e-06,0.00042959381762387917
SHORT,85484,85486,88105.99,88229.33838600002,-8.165289691577676e-06,0.0004192805588441821
SHORT,85498,85504,87955.8,88078.93812,-7.969265581951524e-06,0.00040921489046800963
SHORT,85553,85554,87266.0,87091.468,6.142315505925132e-06,0.00041331113152159475
SHORT,85689,85693,87174.15,87296.19381,-7.855804676831087e-06,0.00040338877118715566
SHORT,85737,85740,87769.75,87892.62765000001,-7.667210373954703e-06,0.0003937046169572652
SHORT,85758,85760,87796.61,87621.01678,5.909506300528336e-06,0.0003976456001730072
SHORT,85796,85800,87837.12,87661.44576,5.968660458596519e-06,0.0004016260326307387
LONG,85830,85832,87597.8,87772.99560000001,6.020374229135065e-06,0.00040563827669672006
SHORT,85852,85859,87501.34,87326.33731999999,6.088630533218003e-06,0.00040969871584645444
LONG,85880,85881,87424.34,87301.945924,-7.78140771007156e-06,0.0003998688145571506
LONG,85893,85894,87591.25,87468.62225,-7.594708394883947e-06,0.0003902747620894809
SHORT,85932,85947,87959.73,88082.873622,-7.417952403034908e-06,0.00038090543587599856
SHORT,85965,85970,87987.24,87811.26552,5.717390592498928e-06,0.00038471829928911745
LONG,86014,86015,86952.88,86831.14596800001,-7.306954658397899e-06,0.00037548775313427394
SHORT,86091,86093,86938.38,86764.50324,5.636071174545417e-06,0.000379246385543148
LONG,86190,86193,87482.52,87360.04447200001,-7.203026600620809e-06,0.00037014712701481146
SHORT,86243,86244,87145.72,87267.724008,-7.035386443170671e-06,0.00036126100493656676
LONG,86289,86290,87055.71,87229.82142000001,5.41530246399918e-06,0.0003648700023758831
SHORT,86312,86314,87056.6,86882.4868,5.476698735662302e-06,0.000368522351099666
LONG,86332,86335,87065.01,87239.14001999999,5.52415004298386e-06,0.00037220388938715153
SHORT,86354,86355,86962.07,87083.81689800002,-7.07447932558211e-06,0.00036326839061463366
LONG,86413,86414,87304.34,87182.113924,-6.899556542943393e-06,0.00035455249211861713
LONG,86545,86549,85164.01,85334.33802,5.314741856858106e-06,0.00035809447151488214
LONG,86619,86620,84076.35,83958.64311,-6.8012882974822106e-06,0.0003495027108598255
SHORT,86707,86717,84344.25,84175.5615,5.24603569000614e-06,0.0003530012329955325
LONG,86735,86739,84207.54,84089.649444,-6.704552418284085e-06,0.00034453167441227074
LONG,86793,86801,83871.27,83753.85022200001,-6.543690092112088e-06,0.00033626532594809727
LONG,86844,86845,82462.69,82627.61538,5.040617235962001e-06,0.0003396246165543188
LONG,86850,86851,82692.05,82576.28113,-6.4504903422161715e-06,0.00033147600312933103
LONG,86907,86913,82430.89,82595.75178,4.968825286908935e-06,0.0003347874484005933
LONG,86975,86982,82659.08,82543.357288,-6.35861800747257e-06,0.0003267548931511178
LONG,87041,87045,83188.01,83071.54678599999,-6.206055685619301e-06,0.0003189150629997429
LONG,87160,87161,83013.04,82896.821744,-6.057153791553843e-06,0.0003112633338931904
LONG,87195,87197,82617.66,82782.89532000001,4.665837375059189e-06,0.00031437285459878366
SHORT,87215,87217,82560.01,82394.88997999999,4.7187365475278234e-06,0.0003175197268733176
SHORT,87305,87306,81752.17,81866.623038,-6.035097448681417e-06,0.0003098970307902696
LONG,87326,87329,82105.96,82270.17192000001,4.645356491546199e-06,0.00031299290212786444
SHORT,87353,87355,82005.97,81841.95806,4.698023460939119e-06,0.0003161259610781642
LONG,87392,87393,81845.92,82009.61184,4.738728156561662e-06,0.000319284059429335
SHORT,87413,87414,82056.12,82170.998568,-6.0686321175733745e-06,0.000311619007014615
LONG,87434,87435,83107.98,83274.19596,4.671168915149131e-06,0.000314732080894691
SHORT,87466,87467,83344.0,83460.68160000001,-5.982112661565799e-06,0.0003071763078286517
LONG,87489,87491,83416.66,83299.876676,-5.834199614589715e-06,0.00029980622667491875
LONG,87554,87555,82660.01,82544.285986,-5.694219663236448e-06,0.0002926129758783077
SHORT,87574,87578,82689.36,82805.125104,-5.561694832519189e-06,0.00028558821616639704
SHORT,87625,87627,82933.12,83049.226368,-5.428175224674983e-06,0.0002787320998608901
SHORT,87686,87687,84044.08,84161.741712,-5.29786102205597e-06,0.00027204057833952967
SHORT,87759,87760,85138.97,84968.69206,4.0833290808763386e-06,0.00027476370452870835
LONG,87778,87779,84952.06,85121.96412,4.118707930885549e-06,0.0002775085939369504
SHORT,87830,87831,84995.77,85114.76407800001,-5.274605844959726e-06,0.00027084644512230586
SHORT,87968,87971,85024.8,84854.7504,4.065405141285762e-06,0.00027355761803798007
SHORT,88053,88054,86579.99,86406.83002000001,4.1060998467499766e-06,0.00027629592979454016
LONG,88134,88135,82958.01,83123.92602,4.141675987620297e-06,0.00027905612613318774
SHORT,88167,88168,83487.89,83604.773046,-5.304019789413589e-06,0.0002723568257131082
LONG,88224,88225,83456.76,83623.67352,4.082628817439553e-06,0.00027507767040198223
SHORT,88249,88250,83566.99,83683.98378600001,-5.2284012813306856e-06,0.00026847388076864164
LONG,88355,88357,82095.34,82259.53068,4.024423472721928e-06,0.00027115593483752036
LONG,88379,88381,82392.01,82556.79402,4.064627463214642e-06,0.0002738647826265474
SHORT,88437,88439,82923.21,82757.36358,4.110710387224531e-06,0.0002766061691006392
LONG,88482,88491,83083.29,83249.45658,4.146326474818736e-06,0.00027936946472995473
SHORT,88500,88501,83054.73,83171.006622,-5.309975416122413e-06,0.0002726626419901825
SHORT,88541,88542,83141.75,82975.4665,4.092666256272803e-06,0.00027539199503650436
LONG,88572,88573,82879.99,83045.74998000001,4.128126005597285e-06,0.00027814316106691914
SHORT,88592,88593,82502.74,82337.73452,4.174928847614694e-06,0.00028092737410919923
LONG,88598,88599,82995.84,83161.83168,4.211101337897115e-06,0.00028373383857655036
SHORT,88660,88661,83533.42,83650.366788,-5.392929069824531e-06,0.0002769222403138431
LONG,88721,88725,84151.19,84033.37833400001,-5.259584110280628e-06,0.0002702780450019932
LONG,88769,88775,83799.99,83682.670014,-5.1333909087229285e-06,0.0002637932638682603
LONG,88803,88805,83536.35,83419.39911000001,-5.010225460649641e-06,0.0002574640720882694
LONG,88810,88814,83552.47,83719.57494,3.859386440603302e-06,0.00026003613816843134
SHORT,88835,88843,83651.82,83484.51636000001,3.903142433908101e-06,0.0002626390999114973
SHORT,88969,88980,83111.09,83227.445526,-4.99198137201781e-06,0.00025633392303992203
LONG,89046,89071,83403.76,83286.994736,-4.868550200297285e-06,0.00025018370322442516
LONG,89107,89113,83057.88,82941.598968,-4.7517390753414756e-06,0.0002441810456329616
LONG,89138,89139,82973.03,82856.86775800001,-4.637730599706582e-06,0.0002383224098050902
LONG,89183,89184,82624.65,82508.97549,-4.526457529427995e-06,0.00023260434022663676
LONG,89234,89235,79591.94,79480.51128400001,-4.417854233924363e-06,0.00022702346429157922
SHORT,89422,89423,76489.98,76597.065972,-4.3150349857900695e-06,0.00022157331198433125
LONG,89491,89492,78516.66,78673.69332,3.32138394664519e-06,0.00022378682937105476
SHORT,89566,89567,79344.01,79185.32198,3.359040308859572e-06,0.00022602693553305906
LONG,89588,89589,80359.99,80247.48601400001,-4.29292958657928e-06,0.0002206038712688145
SHORT,89605,89606,80059.68,79899.56064,3.3112641077448218e-06,0.00022281211602021524
SHORT,89633,89635,79618.0,79729.4652,-4.234989889196399e-06,0.00021746306555091776
LONG,89687,89688,79018.46,78907.83415600001,-4.1302760040084355e-06,0.00021224547421915473
LONG,89913,89914,76565.2,76718.33039999999,3.1815596585449786e-06,0.00021436580650660393
SHORT,89961,89963,77261.57,77369.73619800001,-4.074450884271195e-06,0.0002092195265897997
SHORT,89983,89984,76980.0,77087.77200000001,-3.9766355418926425e-06,0.00020419679341495805
LONG,90012,90013,76763.07,76916.59614000001,3.0609099332902677e-06,0.00020623671938117352
SHORT,90037,90038,77253.17,77361.32443800001,-3.919941325278294e-06,0.00020128559445898935
SHORT,90045,90046,77102.44,77210.38341600001,-3.825835293882249e-06,0.00019645333119281216
LONG,90052,90053,77726.09,77617.273474,-3.731238119344956e-06,0.00019173982641750316
SHORT,90095,90096,82313.83,82429.06936200001,-3.6443988807176575e-06,0.000187136728404698
SHORT,90130,90135,83064.86,82898.73028,2.8089222933544534e-06,0.00018900996705602894
LONG,90172,90174,82475.26,82359.79463599999,-3.589866304295234e-06,0.0001844750509164536
LONG,90202,90206,81962.41,82126.33482,2.765281013237643e-06,0.00018631795667510895
SHORT,90225,90226,81903.06,82017.724284,-3.541345402523764e-06,0.00018184502148920964
SHORT,90235,90236,81376.56,81490.487184,-3.4563283234454108e-06,0.00017747946805831818
LONG,90287,90288,81835.21,81720.640706,-3.370867536831654e-06,0.00017322120318119495
LONG,90362,90363,79408.0,79296.8288,-3.289990312020371e-06,0.00016906510685326862
SHORT,90421,90422,79658.69,79499.37262000001,2.5376672538674163e-06,0.0001707574485728697
LONG,90453,90454,79757.22,79916.73444,2.559654154107295e-06,0.00017246331548411266
SHORT,90502,90503,80673.29,80786.232606,-3.278010237406774e-06,0.00016832298866928532
SHORT,90523,90524,81066.8,81180.29352,-3.1993150456371812e-06,0.00016428205868030172
